53_kW_mean,53_kW_max,71_kW_mean,71_kW_max,71A_kW_mean,71A_kW_max,83_kW_mean,83_kW_max,totalkW_max,totalkW_d-1,totalkW_w-1,totalkW_d/1,totalkW_w/1,71_71AkW_mean,71_71AkW_max,Month,Year,Day,WD,CDD_15,HDD_25,NWD,temp_max,insolation,temp_mean,RH,totalkW_mean
0.5385043816118579,0.2859816908748727,-1.224087375643079,-1.192776666719539,1.418694089938953,1.5124967170076415,0.3626849497468669,0.3684422509459682,0.6639715895183785,-0.22447703893476176,-0.1336852191099502,-0.12516979804365075,-0.15179779372636978,0.7960959690674749,0.9269954480608774,-0.9167140230695924,0.5422773644069899,0.2489697601023824,-0.0008321209956212987,-0.21401494782665004,0.016946245316463944,0.0,0.0768543114322327,,-0.06064935957953742,-0.20357172899898976,365.88
-0.6370583606271273,-0.5554144249895882,-1.224087375643079,-1.192776666719539,0.5486248137007058,0.41734556633347236,-0.3947192497564582,-0.17989517745673847,-0.34629777808002077,-1.6894151931573353,-2.127078207310558,-1.6734756117379541,-2.1766996515528034,-0.4753232673071862,-0.3417657562392633,-0.9167140230695924,0.5422773644069899,0.36343861532186855,0.49844047637721295,0.03471913197187807,-0.17953196125123314,0.0,0.3630969420500762,,0.21689120701944606,-1.020725852445641,280.47
-1.0123949850549998,-0.5878104251726047,-1.224087375643079,-1.192776666719539,-0.06709619271846375,-0.5267864670919955,-1.3757982174951182,-1.3362439986590613,-1.4473651881180662,-1.6576290372365423,-0.23100473772978036,-1.712183257080311,-0.3358797808015001,-1.3750671764197024,-1.4355673698428557,-0.9167140230695924,0.5422773644069899,0.47790747054135463,0.9977130737500471,0.5321872915689343,-0.6379811099091932,0.0,0.38511560594375677,,0.48286758334347113,-1.2572704671275665,211.61
-1.3887859258436255,-1.3320185404880163,-1.224087375643079,-1.192776666719539,-0.03043040317311622,-0.5267864670919955,-1.5741910653019695,-1.574774095234483,-1.4736016378354473,-0.09733241525159021,-0.10656832537687058,-0.12516979804365075,-0.15179779372636978,-1.3214880058663285,-1.4355673698428557,-0.9167140230695924,0.5422773644069899,0.5923763257608408,1.4969856711228813,0.9985636911911748,-0.9654447875220219,0.0,0.6713582365616003,,0.9165247186543823,-0.46162039956109013,204.6
0.7778341955026641,0.739525693437107,-1.224087375643079,-1.192776666719539,1.7275455604335472,2.003466378438572,0.7619286098466725,0.8214670973258349,1.2706645812109352,1.7212897913594878,0.4243201941529769,1.694089533047157,0.308407173961456,1.2474160093143645,1.495796620874759,-0.9167140230695924,0.5422773644069899,0.7068451809803269,-1.498649913114124,0.5321872915689343,-0.736220213193042,0.0,0.6273209087742392,,0.8240111964547212,0.42004589152608623,398.06
0.9254384860080074,1.5161298089355344,-1.224087375643079,-1.192776666719539,1.6682526845471517,1.8146399717534787,0.7313796226622545,0.8690405078311484,1.1249360478440125,0.006855540266564211,-0.18219432901023705,0.029660783325779757,-0.15179779372636978,1.1607722154915658,1.277036298154041,-0.9167140230695924,0.5422773644069899,0.821314036199813,-0.9993773157412897,0.40782025166967034,-0.6052347421479104,0.0,0.2970409503690353,,0.8933963381044676,0.7641107856088868,395.18
0.7166838465790221,0.8043176938031402,-1.224087375643079,-1.192776666719539,1.1663277546898942,1.776832682317086,0.5673982776608392,1.0717662257684246,1.2085605799811845,-0.8549024646971537,-0.6157633299202544,-0.5896615421519414,-0.5199617678766304,0.4273168131865937,1.2332355661298702,-0.9167140230695924,0.5422773644069899,0.9357828914192992,-0.5001047183684555,0.5943708115185664,-0.7689665809543247,0.0,0.5832835809868788,,0.7661902450799333,0.37703777976573616,358.14
0.8041921045214754,1.1921698071053681,-1.224087375643079,-1.192776666719539,1.3504825084874728,1.96565908900218,0.6520224835395138,0.6545457580267038,1.1798665387712897,0.44227542216567933,0.18056944937451685,0.41673723674935603,0.12432518688632568,0.69641940402899,1.451995888850589,-0.9167140230695924,0.5422773644069899,1.0502517466387853,-0.0008321209956212987,0.6876460914430144,-0.8344593164768905,0.0,0.49520892541215805,,0.7661902450799333,0.4845580591666113,372.53
0.7124665811360124,1.2893578076544179,-1.224087375643079,-1.192776666719539,1.6978165418832651,1.7013231236927355,0.6077791227896676,0.5592331760038632,0.9315169552439776,0.5512565281798264,2.1634169789011493,0.4941525274340713,2.2412680382503245,1.2039734385954122,1.1457557707815962,-0.9167140230695924,0.5422773644069899,1.1647206018582714,0.49844047637721295,0.5943708115185664,-0.8017129487156076,0.0,0.2750222864753555,,0.6505483423303573,1.1726878473322124,391.23
-1.060893537649613,-1.1376425393899159,-1.224087375643079,-1.192776666719539,0.29741460695082456,-0.26234548153411713,-1.3329594078801872,-1.282703191714057,-1.292138395739535,-1.6894151931573353,0.673494317678053,-1.712183257080311,0.9526941287244121,-0.8424129898823305,-1.1292055830737964,-0.9167140230695924,0.5422773644069899,1.2791894570777576,0.9977130737500471,1.2162060110148867,-1.0964302585671533,0.0,0.6273209087742392,,1.037948716541438,-0.37560417604039004,234.63
-1.4668053365393072,-1.2996225403049997,-1.224087375643079,-1.192776666719539,-0.0078033168320683355,-0.3001527709705096,-1.5394284247128043,-1.5270349237169563,-1.301636654751144,-0.6371925237475962,0.029016143288527467,-0.8219074142060873,0.03228419334876053,-1.2884233825969038,-1.1730063150979668,-0.9167140230695924,0.5422773644069899,1.3936583122972437,1.4969856711228813,0.6876460914430144,-0.6707274776704761,0.0,0.5832835809868788,,0.1359418750947423,0.269517500364861,206.22
0.35294470211942564,0.12400168995978945,-1.224087375643079,-1.192776666719539,1.3177805880821631,1.7390253928806934,0.7152272846107229,0.9764536437455842,0.9721004255663058,1.7212897913594878,-0.9245946196581055,1.694089533047157,-0.7960847484893249,0.6486325762381432,1.1894348341056993,-0.9167140230695924,0.5422773644069899,1.5081271675167298,-1.498649913114124,-0.12073966790220203,-0.0812928579673846,0.0,-0.45159362201609315,,-0.20520173801650785,0.5060621150467863,368.03
0.5269069016435801,0.12400168995978945,-1.224087375643079,-1.192776666719539,1.5582553159111092,1.5124967170076415,0.45889670248859643,0.6605131544663945,0.7595519721596734,0.3017604313094759,-0.572376299947327,0.2619066553799255,-0.5199617678766304,1.0000347038314437,0.9269954480608774,-0.9167140230695924,0.5422773644069899,1.622596022736216,-0.9993773157412897,0.03471913197187807,-0.24502469677379893,0.0,0.12089163921959384,,0.1243776848197849,-0.16056361723863968,376.84
-0.5643105317352076,-0.6202064253556214,-1.224087375643079,-1.192776666719539,0.8188285600799334,0.6439792624549586,-0.2065093976777461,-0.17989517745673847,-0.21969860551969536,-1.6894151931573353,-1.6883871264731813,-1.4412297396838085,-1.440371703252281,-0.08047856899493422,-0.07920470149437404,-0.6264615619393784,0.5422773644069899,-1.6970007786288817,-0.5001047183684555,0.4389120116444863,-0.6379811099091932,0.0,0.14291030311327363,,0.36722568059389515,-0.18206767311881472,302.77
0.7925946245531985,1.7743979215056958,-1.224087375643079,-1.192776666719539,1.6028488437365316,1.5124967170076415,0.6646634437537556,0.7140539614113991,0.9697092554654819,1.7212897913594878,0.4460137091394406,1.694089533047157,0.308407173961456,1.0651985599098712,0.9269954480608774,-0.6264615619393784,0.5422773644069899,-1.5825319234093955,-0.0008321209956212987,0.8431048913170948,-0.9981911552833048,0.0,0.3630969420500762,,0.6910230082927092,-0.5261325672016153,387.99
0.7398788065155759,0.9653978058242503,-1.224087375643079,-1.192776666719539,1.757274578983829,1.7390253928806934,0.8500641935626363,0.9346818686677483,1.0628320466142627,0.44227542216567933,0.3161539180399149,0.41673723674935603,0.21636618042389083,1.2908585800333168,1.1894348341056993,-0.6264615619393784,0.5422773644069899,-1.4680630681899094,0.49844047637721295,1.0918389711156227,-1.0636838908058706,0.0,0.6493395726679198,,0.9859098603041287,-0.13905956135846465,402.37
-0.6876655459432447,-0.6202064253556214,-1.224087375643079,-1.192776666719539,0.12283920357500328,-0.3756623295948601,-1.1247347021289253,-1.2051270379980754,-1.22764322440896,-1.6894151931573353,-0.05775791665732729,-1.712183257080311,-0.15179779372636978,-1.0975174190486205,-1.2604861104462408,-0.6264615619393784,0.5422773644069899,-1.3535942129704233,0.9977130737500471,1.0918389711156227,-1.0964302585671533,0.0,0.6493395726679198,,1.0148203359915222,-0.9347096289249409,233.37
-1.0155579341372574,-1.2348305399389663,-1.224087375643079,-1.192776666719539,-0.07072973943016483,-0.5644887362799537,-1.3083797630191616,-1.4197875488147338,-1.4641033788238385,-0.42402346221529474,0.19683958561436463,-0.5896615421519414,0.21636618042389083,-1.3803768239520189,-1.4792464331669593,-0.6264615619393784,0.5422773644069899,-1.2391253577509371,1.4969856711228813,0.6876460914430144,-0.736220213193042,0.0,0.5172275893058379,,0.40770034655624704,0.35553372388556115,213.41
